S40921A,"Unspecified superficial injury of right upper arm, initial encounter"
S59192P,"Other physeal fracture of upper end of radius, left arm, subsequent encounter for fracture with malunion"
S59192S,"Other physeal fracture of upper end of radius, left arm, sequela"
S59199A,"Other physeal fracture of upper end of radius, unspecified arm, initial encounter for closed fracture"
S59199D,"Other physeal fracture of upper end of radius, unspecified arm, subsequent encounter for fracture with routine healing"
S59199G,"Other physeal fracture of upper end of radius, unspecified arm, subsequent encounter for fracture with delayed healing"
S59199K,"Other physeal fracture of upper end of radius, unspecified arm, subsequent encounter for fracture with nonunion"
S59199P,"Other physeal fracture of upper end of radius, unspecified arm, subsequent encounter for fracture with malunion"
S59199S,"Other physeal fracture of upper end of radius, unspecified arm, sequela"
S59201A,"Unspecified physeal fracture of lower end of radius, right arm, initial encounter for closed fracture"
S59201D,"Unspecified physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with routine healing"
S59201G,"Unspecified physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with delayed healing"
S59201K,"Unspecified physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with nonunion"
S59201P,"Unspecified physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with malunion"
S59201S,"Unspecified physeal fracture of lower end of radius, right arm, sequela"
S59202A,"Unspecified physeal fracture of lower end of radius, left arm, initial encounter for closed fracture"
S59202D,"Unspecified physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with routine healing"
S59202G,"Unspecified physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with delayed healing"
S59202K,"Unspecified physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with nonunion"
S59202P,"Unspecified physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with malunion"
S59202S,"Unspecified physeal fracture of lower end of radius, left arm, sequela"
S59209A,"Unspecified physeal fracture of lower end of radius, unspecified arm, initial encounter for closed fracture"
S59209D,"Unspecified physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with routine healing"
S59209G,"Unspecified physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with delayed healing"
S59209K,"Unspecified physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with nonunion"
S59209P,"Unspecified physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with malunion"
S59209S,"Unspecified physeal fracture of lower end of radius, unspecified arm, sequela"
S59211A,"Salter-Harris Type I physeal fracture of lower end of radius, right arm, initial encounter for closed fracture"
S59211D,"Salter-Harris Type I physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with routine healing"
S59211G,"Salter-Harris Type I physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with delayed healing"
S59211K,"Salter-Harris Type I physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with nonunion"
S59211P,"Salter-Harris Type I physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with malunion"
S59211S,"Salter-Harris Type I physeal fracture of lower end of radius, right arm, sequela"
S59212A,"Salter-Harris Type I physeal fracture of lower end of radius, left arm, initial encounter for closed fracture"
S59212D,"Salter-Harris Type I physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with routine healing"
S59212G,"Salter-Harris Type I physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with delayed healing"
S59212K,"Salter-Harris Type I physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with nonunion"
S59212P,"Salter-Harris Type I physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with malunion"
S59212S,"Salter-Harris Type I physeal fracture of lower end of radius, left arm, sequela"
S59219A,"Salter-Harris Type I physeal fracture of lower end of radius, unspecified arm, initial encounter for closed fracture"
S59219D,"Salter-Harris Type I physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with routine healing"
S59219G,"Salter-Harris Type I physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with delayed healing"
S59219K,"Salter-Harris Type I physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with nonunion"
S59219P,"Salter-Harris Type I physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with malunion"
S59219S,"Salter-Harris Type I physeal fracture of lower end of radius, unspecified arm, sequela"
S59221A,"Salter-Harris Type II physeal fracture of lower end of radius, right arm, initial encounter for closed fracture"
S59221D,"Salter-Harris Type II physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with routine healing"
S59221G,"Salter-Harris Type II physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with delayed healing"
S59221K,"Salter-Harris Type II physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with nonunion"
S59221P,"Salter-Harris Type II physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with malunion"
S59221S,"Salter-Harris Type II physeal fracture of lower end of radius, right arm, sequela"
S59222A,"Salter-Harris Type II physeal fracture of lower end of radius, left arm, initial encounter for closed fracture"
S59222D,"Salter-Harris Type II physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with routine healing"
S59222G,"Salter-Harris Type II physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with delayed healing"
S59222K,"Salter-Harris Type II physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with nonunion"
S59222P,"Salter-Harris Type II physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with malunion"
S59222S,"Salter-Harris Type II physeal fracture of lower end of radius, left arm, sequela"
S59229A,"Salter-Harris Type II physeal fracture of lower end of radius, unspecified arm, initial encounter for closed fracture"
S59229D,"Salter-Harris Type II physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with routine healing"
S59229G,"Salter-Harris Type II physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with delayed healing"
S59229K,"Salter-Harris Type II physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with nonunion"
S59229P,"Salter-Harris Type II physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with malunion"
S59229S,"Salter-Harris Type II physeal fracture of lower end of radius, unspecified arm, sequela"
S59231A,"Salter-Harris Type III physeal fracture of lower end of radius, right arm, initial encounter for closed fracture"
S59231D,"Salter-Harris Type III physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with routine healing"
S59231G,"Salter-Harris Type III physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with delayed healing"
S59231K,"Salter-Harris Type III physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with nonunion"
S59231P,"Salter-Harris Type III physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with malunion"
S59231S,"Salter-Harris Type III physeal fracture of lower end of radius, right arm, sequela"
S59232A,"Salter-Harris Type III physeal fracture of lower end of radius, left arm, initial encounter for closed fracture"
S59232D,"Salter-Harris Type III physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with routine healing"
S59232G,"Salter-Harris Type III physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with delayed healing"
S59232K,"Salter-Harris Type III physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with nonunion"
S59232P,"Salter-Harris Type III physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with malunion"
S59232S,"Salter-Harris Type III physeal fracture of lower end of radius, left arm, sequela"
S59239A,"Salter-Harris Type III physeal fracture of lower end of radius, unspecified arm, initial encounter for closed fracture"
S59239D,"Salter-Harris Type III physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with routine healing"
S59239G,"Salter-Harris Type III physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with delayed healing"
S59239K,"Salter-Harris Type III physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with nonunion"
S59239P,"Salter-Harris Type III physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with malunion"
S59239S,"Salter-Harris Type III physeal fracture of lower end of radius, unspecified arm, sequela"
S59241A,"Salter-Harris Type IV physeal fracture of lower end of radius, right arm, initial encounter for closed fracture"
S59241D,"Salter-Harris Type IV physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with routine healing"
S59241G,"Salter-Harris Type IV physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with delayed healing"
S59241K,"Salter-Harris Type IV physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with nonunion"
S59241P,"Salter-Harris Type IV physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with malunion"
S59241S,"Salter-Harris Type IV physeal fracture of lower end of radius, right arm, sequela"
S59242A,"Salter-Harris Type IV physeal fracture of lower end of radius, left arm, initial encounter for closed fracture"
S59242D,"Salter-Harris Type IV physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with routine healing"
S59242G,"Salter-Harris Type IV physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with delayed healing"
S59242K,"Salter-Harris Type IV physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with nonunion"
S59242P,"Salter-Harris Type IV physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with malunion"
S59242S,"Salter-Harris Type IV physeal fracture of lower end of radius, left arm, sequela"
S59249A,"Salter-Harris Type IV physeal fracture of lower end of radius, unspecified arm, initial encounter for closed fracture"
S59249D,"Salter-Harris Type IV physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with routine healing"
S59249G,"Salter-Harris Type IV physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with delayed healing"
S59249K,"Salter-Harris Type IV physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with nonunion"
S59249P,"Salter-Harris Type IV physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with malunion"
S59249S,"Salter-Harris Type IV physeal fracture of lower end of radius, unspecified arm, sequela"
S59291A,"Other physeal fracture of lower end of radius, right arm, initial encounter for closed fracture"
S59291D,"Other physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with routine healing"
S59291G,"Other physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with delayed healing"
S59291K,"Other physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with nonunion"
S59291P,"Other physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with malunion"
S59291S,"Other physeal fracture of lower end of radius, right arm, sequela"
S59292A,"Other physeal fracture of lower end of radius, left arm, initial encounter for closed fracture"
S59292D,"Other physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with routine healing"
S59292G,"Other physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with delayed healing"
S59292K,"Other physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with nonunion"
S59292P,"Other physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with malunion"
S59292S,"Other physeal fracture of lower end of radius, left arm, sequela"
S59299A,"Other physeal fracture of lower end of radius, unspecified arm, initial encounter for closed fracture"
S59299D,"Other physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with routine healing"
S59299G,"Other physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with delayed healing"
S59299K,"Other physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with nonunion"
S59299P,"Other physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with malunion"
S59299S,"Other physeal fracture of lower end of radius, unspecified arm, sequela"
S59801A,"Other specified injuries of right elbow, initial encounter"
S59801D,"Other specified injuries of right elbow, subsequent encounter"
S59801S,"Other specified injuries of right elbow, sequela"
S59802A,"Other specified injuries of left elbow, initial encounter"
S59802D,"Other specified injuries of left elbow, subsequent encounter"
S59802S,"Other specified injuries of left elbow, sequela"
S59809A,"Other specified injuries of unspecified elbow, initial encounter"
S59809D,"Other specified injuries of unspecified elbow, subsequent encounter"
S59809S,"Other specified injuries of unspecified elbow, sequela"
S59811A,"Other specified injuries right forearm, initial encounter"
S59811D,"Other specified injuries right forearm, subsequent encounter"
S59811S,"Other specified injuries right forearm, sequela"
S59812A,"Other specified injuries left forearm, initial encounter"
S59812D,"Other specified injuries left forearm, subsequent encounter"
S59812S,"Other specified injuries left forearm, sequela"
S59819A,"Other specified injuries unspecified forearm, initial encounter"
S59819D,"Other specified injuries unspecified forearm, subsequent encounter"
S59819S,"Other specified injuries unspecified forearm, sequela"
S59901A,"Unspecified injury of right elbow, initial encounter"
S59901D,"Unspecified injury of right elbow, subsequent encounter"
S59901S,"Unspecified injury of right elbow, sequela"
S59902A,"Unspecified injury of left elbow, initial encounter"
S59902D,"Unspecified injury of left elbow, subsequent encounter"
S59902S,"Unspecified injury of left elbow, sequela"
S59909A,"Unspecified injury of unspecified elbow, initial encounter"
S59909D,"Unspecified injury of unspecified elbow, subsequent encounter"
S59909S,"Unspecified injury of unspecified elbow, sequela"
S59911A,"Unspecified injury of right forearm, initial encounter"
S59911D,"Unspecified injury of right forearm, subsequent encounter"
S59911S,"Unspecified injury of right forearm, sequela"
S59912A,"Unspecified injury of left forearm, initial encounter"
S59912D,"Unspecified injury of left forearm, subsequent encounter"
S59912S,"Unspecified injury of left forearm, sequela"
S59919A,"Unspecified injury of unspecified forearm, initial encounter"
S59919D,"Unspecified injury of unspecified forearm, subsequent encounter"
S59919S,"Unspecified injury of unspecified forearm, sequela"
S6000XA,"Contusion of unspecified finger without damage to nail, initial encounter"
S6000XD,"Contusion of unspecified finger without damage to nail, subsequent encounter"
S6000XS,"Contusion of unspecified finger without damage to nail, sequela"
S60011A,"Contusion of right thumb without damage to nail, initial encounter"
S60011D,"Contusion of right thumb without damage to nail, subsequent encounter"
S60011S,"Contusion of right thumb without damage to nail, sequela"
S60012A,"Contusion of left thumb without damage to nail, initial encounter"
S60012D,"Contusion of left thumb without damage to nail, subsequent encounter"
S60012S,"Contusion of left thumb without damage to nail, sequela"
S60019A,"Contusion of unspecified thumb without damage to nail, initial encounter"
S60019D,"Contusion of unspecified thumb without damage to nail, subsequent encounter"
S60019S,"Contusion of unspecified thumb without damage to nail, sequela"
S60021A,"Contusion of right index finger without damage to nail, initial encounter"
S60021D,"Contusion of right index finger without damage to nail, subsequent encounter"
S60021S,"Contusion of right index finger without damage to nail, sequela"
S60022A,"Contusion of left index finger without damage to nail, initial encounter"
S60022D,"Contusion of left index finger without damage to nail, subsequent encounter"
S60022S,"Contusion of left index finger without damage to nail, sequela"
S60029A,"Contusion of unspecified index finger without damage to nail, initial encounter"
S60029D,"Contusion of unspecified index finger without damage to nail, subsequent encounter"
S60029S,"Contusion of unspecified index finger without damage to nail, sequela"
S60031A,"Contusion of right middle finger without damage to nail, initial encounter"
S60031D,"Contusion of right middle finger without damage to nail, subsequent encounter"
S60031S,"Contusion of right middle finger without damage to nail, sequela"
S60032A,"Contusion of left middle finger without damage to nail, initial encounter"
S60032D,"Contusion of left middle finger without damage to nail, subsequent encounter"
S60032S,"Contusion of left middle finger without damage to nail, sequela"
S60039A,"Contusion of unspecified middle finger without damage to nail, initial encounter"
S60039D,"Contusion of unspecified middle finger without damage to nail, subsequent encounter"
S60039S,"Contusion of unspecified middle finger without damage to nail, sequela"
S60041A,"Contusion of right ring finger without damage to nail, initial encounter"
S60041D,"Contusion of right ring finger without damage to nail, subsequent encounter"
S60041S,"Contusion of right ring finger without damage to nail, sequela"
S60042A,"Contusion of left ring finger without damage to nail, initial encounter"
S60042D,"Contusion of left ring finger without damage to nail, subsequent encounter"
S60042S,"Contusion of left ring finger without damage to nail, sequela"
S60049A,"Contusion of unspecified ring finger without damage to nail, initial encounter"
S60049D,"Contusion of unspecified ring finger without damage to nail, subsequent encounter"
S60049S,"Contusion of unspecified ring finger without damage to nail, sequela"
S60051A,"Contusion of right little finger without damage to nail, initial encounter"
S60051D,"Contusion of right little finger without damage to nail, subsequent encounter"
S60051S,"Contusion of right little finger without damage to nail, sequela"
S60052A,"Contusion of left little finger without damage to nail, initial encounter"
S60052D,"Contusion of left little finger without damage to nail, subsequent encounter"
S60052S,"Contusion of left little finger without damage to nail, sequela"
S60059A,"Contusion of unspecified little finger without damage to nail, initial encounter"
S60059D,"Contusion of unspecified little finger without damage to nail, subsequent encounter"
S60059S,"Contusion of unspecified little finger without damage to nail, sequela"
S6010XA,"Contusion of unspecified finger with damage to nail, initial encounter"
S6010XD,"Contusion of unspecified finger with damage to nail, subsequent encounter"
S6010XS,"Contusion of unspecified finger with damage to nail, sequela"
S60111A,"Contusion of right thumb with damage to nail, initial encounter"
S60111D,"Contusion of right thumb with damage to nail, subsequent encounter"
S60111S,"Contusion of right thumb with damage to nail, sequela"
S60112A,"Contusion of left thumb with damage to nail, initial encounter"
S60112D,"Contusion of left thumb with damage to nail, subsequent encounter"
S60112S,"Contusion of left thumb with damage to nail, sequela"
S60119A,"Contusion of unspecified thumb with damage to nail, initial encounter"
S60119D,"Contusion of unspecified thumb with damage to nail, subsequent encounter"
S60119S,"Contusion of unspecified thumb with damage to nail, sequela"
S60121A,"Contusion of right index finger with damage to nail, initial encounter"
S60121D,"Contusion of right index finger with damage to nail, subsequent encounter"
S60121S,"Contusion of right index finger with damage to nail, sequela"
S60122A,"Contusion of left index finger with damage to nail, initial encounter"
S60122D,"Contusion of left index finger with damage to nail, subsequent encounter"
S60122S,"Contusion of left index finger with damage to nail, sequela"
S60129A,"Contusion of unspecified index finger with damage to nail, initial encounter"
S60129D,"Contusion of unspecified index finger with damage to nail, subsequent encounter"
S60129S,"Contusion of unspecified index finger with damage to nail, sequela"
S60131A,"Contusion of right middle finger with damage to nail, initial encounter"
S60131D,"Contusion of right middle finger with damage to nail, subsequent encounter"
S60131S,"Contusion of right middle finger with damage to nail, sequela"
S60132A,"Contusion of left middle finger with damage to nail, initial encounter"
S60132D,"Contusion of left middle finger with damage to nail, subsequent encounter"
S60132S,"Contusion of left middle finger with damage to nail, sequela"
S60139A,"Contusion of unspecified middle finger with damage to nail, initial encounter"
S60139D,"Contusion of unspecified middle finger with damage to nail, subsequent encounter"
S60139S,"Contusion of unspecified middle finger with damage to nail, sequela"
S60141A,"Contusion of right ring finger with damage to nail, initial encounter"
S60141D,"Contusion of right ring finger with damage to nail, subsequent encounter"
S60141S,"Contusion of right ring finger with damage to nail, sequela"
S60142A,"Contusion of left ring finger with damage to nail, initial encounter"
S60142D,"Contusion of left ring finger with damage to nail, subsequent encounter"
S60142S,"Contusion of left ring finger with damage to nail, sequela"
S60149A,"Contusion of unspecified ring finger with damage to nail, initial encounter"
S60149D,"Contusion of unspecified ring finger with damage to nail, subsequent encounter"
S60149S,"Contusion of unspecified ring finger with damage to nail, sequela"
S60151A,"Contusion of right little finger with damage to nail, initial encounter"
S60151D,"Contusion of right little finger with damage to nail, subsequent encounter"
S60151S,"Contusion of right little finger with damage to nail, sequela"
S60152A,"Contusion of left little finger with damage to nail, initial encounter"
S60152D,"Contusion of left little finger with damage to nail, subsequent encounter"
S60152S,"Contusion of left little finger with damage to nail, sequela"
S60159A,"Contusion of unspecified little finger with damage to nail, initial encounter"
S60159D,"Contusion of unspecified little finger with damage to nail, subsequent encounter"
S60159S,"Contusion of unspecified little finger with damage to nail, sequela"
S60211A,"Contusion of right wrist, initial encounter"
S60211D,"Contusion of right wrist, subsequent encounter"
S60211S,"Contusion of right wrist, sequela"
S60212A,"Contusion of left wrist, initial encounter"
S60212D,"Contusion of left wrist, subsequent encounter"
S60212S,"Contusion of left wrist, sequela"
S60219A,"Contusion of unspecified wrist, initial encounter"
S60219D,"Contusion of unspecified wrist, subsequent encounter"
S60219S,"Contusion of unspecified wrist, sequela"
S60221A,"Contusion of right hand, initial encounter"
S60221D,"Contusion of right hand, subsequent encounter"
S60221S,"Contusion of right hand, sequela"
S60222A,"Contusion of left hand, initial encounter"
S60222D,"Contusion of left hand, subsequent encounter"
S60222S,"Contusion of left hand, sequela"
S60229A,"Contusion of unspecified hand, initial encounter"
S60229D,"Contusion of unspecified hand, subsequent encounter"
S60229S,"Contusion of unspecified hand, sequela"
S60311A,"Abrasion of right thumb, initial encounter"
S60311D,"Abrasion of right thumb, subsequent encounter"
S60311S,"Abrasion of right thumb, sequela"
S60312A,"Abrasion of left thumb, initial encounter"
S60312D,"Abrasion of left thumb, subsequent encounter"
S60312S,"Abrasion of left thumb, sequela"
S60319A,"Abrasion of unspecified thumb, initial encounter"
S60319D,"Abrasion of unspecified thumb, subsequent encounter"
S60319S,"Abrasion of unspecified thumb, sequela"
S60321A,"Blister (nonthermal) of right thumb, initial encounter"
S60321D,"Blister (nonthermal) of right thumb, subsequent encounter"
S60321S,"Blister (nonthermal) of right thumb, sequela"
S60322A,"Blister (nonthermal) of left thumb, initial encounter"
S60322D,"Blister (nonthermal) of left thumb, subsequent encounter"
S60322S,"Blister (nonthermal) of left thumb, sequela"
S60329A,"Blister (nonthermal) of unspecified thumb, initial encounter"
S60329D,"Blister (nonthermal) of unspecified thumb, subsequent encounter"
S60329S,"Blister (nonthermal) of unspecified thumb, sequela"
S60341A,"External constriction of right thumb, initial encounter"
S60341D,"External constriction of right thumb, subsequent encounter"
S60341S,"External constriction of right thumb, sequela"
S60342A,"External constriction of left thumb, initial encounter"
S60342D,"External constriction of left thumb, subsequent encounter"
S60342S,"External constriction of left thumb, sequela"
S60349A,"External constriction of unspecified thumb, initial encounter"
S60349D,"External constriction of unspecified thumb, subsequent encounter"
S60349S,"External constriction of unspecified thumb, sequela"
S60351A,"Superficial foreign body of right thumb, initial encounter"
S60351D,"Superficial foreign body of right thumb, subsequent encounter"
S60351S,"Superficial foreign body of right thumb, sequela"
S60352A,"Superficial foreign body of left thumb, initial encounter"
S60352D,"Superficial foreign body of left thumb, subsequent encounter"
S60352S,"Superficial foreign body of left thumb, sequela"
S60359A,"Superficial foreign body of unspecified thumb, initial encounter"
S60359D,"Superficial foreign body of unspecified thumb, subsequent encounter"
S60359S,"Superficial foreign body of unspecified thumb, sequela"
S60361A,"Insect bite (nonvenomous) of right thumb, initial encounter"
S60361D,"Insect bite (nonvenomous) of right thumb, subsequent encounter"
S60361S,"Insect bite (nonvenomous) of right thumb, sequela"
S60362A,"Insect bite (nonvenomous) of left thumb, initial encounter"
S60362D,"Insect bite (nonvenomous) of left thumb, subsequent encounter"
S60362S,"Insect bite (nonvenomous) of left thumb, sequela"
S60369A,"Insect bite (nonvenomous) of unspecified thumb, initial encounter"
S60369D,"Insect bite (nonvenomous) of unspecified thumb, subsequent encounter"
S60369S,"Insect bite (nonvenomous) of unspecified thumb, sequela"
S60371A,"Other superficial bite of right thumb, initial encounter"
S60371D,"Other superficial bite of right thumb, subsequent encounter"
S60371S,"Other superficial bite of right thumb, sequela"
S60372A,"Other superficial bite of left thumb, initial encounter"
S60372D,"Other superficial bite of left thumb, subsequent encounter"
S60372S,"Other superficial bite of left thumb, sequela"
S60379A,"Other superficial bite of unspecified thumb, initial encounter"
S60379D,"Other superficial bite of unspecified thumb, subsequent encounter"
S60379S,"Other superficial bite of unspecified thumb, sequela"
S60391A,"Other superficial injuries of right thumb, initial encounter"
S60391D,"Other superficial injuries of right thumb, subsequent encounter"
S60391S,"Other superficial injuries of right thumb, sequela"
S60392A,"Other superficial injuries of left thumb, initial encounter"
S60392D,"Other superficial injuries of left thumb, subsequent encounter"
S60392S,"Other superficial injuries of left thumb, sequela"
S60399A,"Other superficial injuries of unspecified thumb, initial encounter"
S60399D,"Other superficial injuries of unspecified thumb, subsequent encounter"
S60399S,"Other superficial injuries of unspecified thumb, sequela"
S60410A,"Abrasion of right index finger, initial encounter"
S60410D,"Abrasion of right index finger, subsequent encounter"
S60410S,"Abrasion of right index finger, sequela"
S60411A,"Abrasion of left index finger, initial encounter"
S60411D,"Abrasion of left index finger, subsequent encounter"
S60411S,"Abrasion of left index finger, sequela"
S60412A,"Abrasion of right middle finger, initial encounter"
S60412D,"Abrasion of right middle finger, subsequent encounter"
S60412S,"Abrasion of right middle finger, sequela"
S60413A,"Abrasion of left middle finger, initial encounter"
S60413D,"Abrasion of left middle finger, subsequent encounter"
S60413S,"Abrasion of left middle finger, sequela"
S60414A,"Abrasion of right ring finger, initial encounter"
S60414D,"Abrasion of right ring finger, subsequent encounter"
S60414S,"Abrasion of right ring finger, sequela"
S60415A,"Abrasion of left ring finger, initial encounter"
S60415D,"Abrasion of left ring finger, subsequent encounter"
S60415S,"Abrasion of left ring finger, sequela"
S60416A,"Abrasion of right little finger, initial encounter"
S60416D,"Abrasion of right little finger, subsequent encounter"
S60416S,"Abrasion of right little finger, sequela"
S60417A,"Abrasion of left little finger, initial encounter"
S60417D,"Abrasion of left little finger, subsequent encounter"
S60417S,"Abrasion of left little finger, sequela"
S60418A,"Abrasion of other finger, initial encounter"
S60418D,"Abrasion of other finger, subsequent encounter"
S60418S,"Abrasion of other finger, sequela"
S60419A,"Abrasion of unspecified finger, initial encounter"
S60419D,"Abrasion of unspecified finger, subsequent encounter"
S60419S,"Abrasion of unspecified finger, sequela"
S60420A,"Blister (nonthermal) of right index finger, initial encounter"
S60420D,"Blister (nonthermal) of right index finger, subsequent encounter"
S60420S,"Blister (nonthermal) of right index finger, sequela"
S60421A,"Blister (nonthermal) of left index finger, initial encounter"
S60421D,"Blister (nonthermal) of left index finger, subsequent encounter"
S60421S,"Blister (nonthermal) of left index finger, sequela"
S60422A,"Blister (nonthermal) of right middle finger, initial encounter"
S60422D,"Blister (nonthermal) of right middle finger, subsequent encounter"
S60422S,"Blister (nonthermal) of right middle finger, sequela"
S60423A,"Blister (nonthermal) of left middle finger, initial encounter"
S60423D,"Blister (nonthermal) of left middle finger, subsequent encounter"
S60423S,"Blister (nonthermal) of left middle finger, sequela"
S60424A,"Blister (nonthermal) of right ring finger, initial encounter"
S60424D,"Blister (nonthermal) of right ring finger, subsequent encounter"
S60424S,"Blister (nonthermal) of right ring finger, sequela"
S60425A,"Blister (nonthermal) of left ring finger, initial encounter"
S60425D,"Blister (nonthermal) of left ring finger, subsequent encounter"
S60425S,"Blister (nonthermal) of left ring finger, sequela"
S60426A,"Blister (nonthermal) of right little finger, initial encounter"
S60426D,"Blister (nonthermal) of right little finger, subsequent encounter"
S60426S,"Blister (nonthermal) of right little finger, sequela"
S60427A,"Blister (nonthermal) of left little finger, initial encounter"
S60427D,"Blister (nonthermal) of left little finger, subsequent encounter"
S60427S,"Blister (nonthermal) of left little finger, sequela"
S60428A,"Blister (nonthermal) of other finger, initial encounter"
S60428D,"Blister (nonthermal) of other finger, subsequent encounter"
S60428S,"Blister (nonthermal) of other finger, sequela"
S60429A,"Blister (nonthermal) of unspecified finger, initial encounter"
S60429D,"Blister (nonthermal) of unspecified finger, subsequent encounter"
S60429S,"Blister (nonthermal) of unspecified finger, sequela"
S60440A,"External constriction of right index finger, initial encounter"
S60440D,"External constriction of right index finger, subsequent encounter"
S60440S,"External constriction of right index finger, sequela"
S60441A,"External constriction of left index finger, initial encounter"
S60441D,"External constriction of left index finger, subsequent encounter"
S60441S,"External constriction of left index finger, sequela"
S60442A,"External constriction of right middle finger, initial encounter"
S60442D,"External constriction of right middle finger, subsequent encounter"
S60442S,"External constriction of right middle finger, sequela"
S60443A,"External constriction of left middle finger, initial encounter"
S60443D,"External constriction of left middle finger, subsequent encounter"
S60443S,"External constriction of left middle finger, sequela"
S60444A,"External constriction of right ring finger, initial encounter"
S60444D,"External constriction of right ring finger, subsequent encounter"
S60444S,"External constriction of right ring finger, sequela"
S60445A,"External constriction of left ring finger, initial encounter"
S60445D,"External constriction of left ring finger, subsequent encounter"
S60445S,"External constriction of left ring finger, sequela"
S60446A,"External constriction of right little finger, initial encounter"
S60446D,"External constriction of right little finger, subsequent encounter"
S60446S,"External constriction of right little finger, sequela"
S60447A,"External constriction of left little finger, initial encounter"
S60447D,"External constriction of left little finger, subsequent encounter"
S60447S,"External constriction of left little finger, sequela"
S60448A,"External constriction of other finger, initial encounter"
S60448D,"External constriction of other finger, subsequent encounter"
S60448S,"External constriction of other finger, sequela"
S60449A,"External constriction of unspecified finger, initial encounter"
S60449D,"External constriction of unspecified finger, subsequent encounter"
S60449S,"External constriction of unspecified finger, sequela"
S60450A,"Superficial foreign body of right index finger, initial encounter"
